2026-03-02 12:07:03.776 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:08:25.764 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:08:25.766 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:09:29.430 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:09:29.431 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:10:47.118 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:10:47.119 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:11:48.306 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:11:48.308 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:12:51.117 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:12:51.126 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:13:47.529 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:13:47.531 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:14:50.539 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:14:50.541 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:16:12.931 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.2
2026-03-02 12:17:18.565 | INFO     | utils.report_exporter:export_markdown:123 - Markdown report saved: C:\Users\KIIT01\Documents\office\contract_agent\data\processed\sample_nda_review.md
2026-03-02 13:55:32.558 | INFO     | rag.knowledge_base:__init__:76 - Knowledge base initialized at C:\Users\KIIT01\Documents\office\contract_agent\data\knowledge_base\chromadb
2026-03-02 13:55:32.572 | INFO     | ingestion.parser:parse:51 - Parsing sample_nda_demo.txt (.txt)
2026-03-02 13:55:32.574 | INFO     | ingestion.segmenter:segment:122 - Segmenting 'sample_nda_demo.txt' (371 words)
2026-03-02 13:55:32.576 | SUCCESS  | ingestion.segmenter:segment:142 - Segmented into 11 clauses
2026-03-02 13:55:32.577 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.0
2026-03-02 13:56:46.443 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 13:56:46.446 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 13:58:15.058 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 13:58:15.060 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 13:58:55.265 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 13:58:55.267 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 13:59:47.752 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 13:59:47.753 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 14:00:26.135 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 14:00:26.136 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 14:01:24.746 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 14:01:24.746 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 14:02:35.922 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 14:02:35.923 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 14:03:30.283 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
